//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//   Código da Estação: 247008
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima7;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus13;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
00247008;1;01/11/2005;1;65,9;150,4;26;9;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;6,4;23,6;1,2;0;0;6;0;0;0;0;0;0;9;0;24,7;65,9;12;1,6;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/12/2005;1;52,9;429,8;31;20;1;1;1;;0;0;0;1,8;5,1;34,5;47,7;0;9,2;45,4;0;0;0,3;11,2;0;7,7;0;0;0;34,9;11,7;22,9;1,2;35,3;4,4;0;8,5;52,3;27,1;0;15,7;52,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/01/2006;1;42;302,5;1;23;1;1;1;;0;42;36,6;0,9;18,6;0;0,2;5;22,9;0,3;14,8;2,1;0;0;0;15,5;29,2;8;2,5;2,8;7,7;6,6;33,2;8,8;6,5;0;0,6;0;0;0;2,8;34,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/02/2006;1;33,7;217,1;26;14;1;1;1;;0;6,3;0;0;0;22,6;0;0;0;17,8;0;0;27,6;32;33;6,6;1,2;6,7;19,9;0,3;0;0;0;0;0;0;33,65;8,8;0,6;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00247008;1;01/03/2006;1;57,5;588,7;31;30;1;1;1;;0;32,2;26,5;4,5;21,1;38,3;6,2;9,2;1,9;14;0,5;31,9;25,3;28,9;9,4;41,4;0;12,3;3,6;45;7,7;8,5;3,4;17,1;11;35;1,3;35,5;12,2;38,5;8,8;57,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/04/2006;1;97,1;881,1;18;26;1;1;1;;0;29,1;38,7;58;69,3;43;2,3;4,4;38,6;17,9;31,1;44,6;57;0;21,4;0;29,9;15,8;97,1;0,2;0;32,2;27,8;28,8;9,6;44,4;16,9;35;62,5;0;25,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/05/2006;1;74,3;680,6;7;21;1;1;1;;0;9,2;59,5;7,8;8;0;13,1;74,3;15;34,6;58,2;27,7;67,2;41,9;7,8;6,5;0;9,4;0;0;33,4;67,5;0;0;0;0;46;58,5;7,9;0;0;27,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/06/2006;1;14,1;20,7;18;2;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,6;14,1;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/07/2006;1;21,4;32,5;27;4;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;9,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,4;0,4;0,8;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/08/2006;1;4,7;11,6;25;6;1;1;1;;0;0;0,3;0;0;0;0;0;0;1,9;1,2;0;0;0;0;0;0;0;0;0;0;0;0;0;2,3;4,7;0;1,2;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/09/2006;1;39,2;109,7;1;7;1;1;1;;0;39,2;0;0;0;0;0;0;0;0;0;0;0;0;24,2;0,9;0;0;0;3,7;13,4;0;0;0;0;0;0;0;15,2;13,1;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/10/2006;1;58,6;73,4;17;4;1;1;1;;0;0;0;6;0,5;0;0;0;0;0;0;0;0;0;0;0;0;58,6;0;0;0;0;0;0;0;0;0;8,3;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/11/2006;1;58,4;202,1;20;12;1;1;1;;0;0;0;0;0;3,8;0;0;0;0;0;26;0;0;0;0;4,3;43,6;7,2;0;58,4;6,6;6;22,2;7,5;0;14,2;0;0;0;2,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/12/2006;1;57,7;323,2;31;16;1;1;1;;0;0;0;0;0;0;0;0;0;22,8;57,3;0;0;5,9;0;1,9;6,5;23,6;0;16;2,5;9,2;5,1;53;9,4;7,7;8,1;0;0;0;36,5;57,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/01/2007;1;37,1;181,1;3;19;1;1;1;;0;4,9;1,1;37,1;8,5;1,4;0;2,9;3,3;6,1;8,9;0,5;16,1;0;0;0;0;1,6;18;4,4;0,3;0;1,9;0;0;0;0;0;34;16,1;0;14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/02/2007;1;99,3;600,7;7;28;1;1;1;;0;9,4;7;25,1;19,3;6,6;34;99,3;21,1;21,3;3,1;29,2;9,9;0,5;21,7;1,8;45,2;57,4;28,8;49,6;6,1;52,8;9;2,2;17,7;15,6;2,2;4,2;0,6;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00247008;1;01/03/2007;1;82;520,7;20;26;1;1;1;;0;0;29,1;3,3;6,2;39;52,8;19,4;12,5;0,9;24;1,6;15,1;12,1;0;31,3;0;0;0;4,3;82;46,4;32,2;49,6;2,5;8,4;14,7;0,4;5,1;21,1;1;5,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/04/2007;1;67,5;421,6;24;24;1;1;1;;0;19,9;23;27,9;17,1;7,9;0;0;0;4,5;3,3;15,1;22,1;0,3;6,9;0,9;16,4;54,2;0,2;23;12;0;0;0;67,5;24,4;5,4;23,7;0,5;36,6;8,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/05/2007;1;86,7;309,5;2;19;1;1;1;;0;32,7;86,7;8,2;18;6,1;24,4;31,3;19,4;6,8;9,2;6,2;0;0;0;0;1,3;0,5;2,3;39,4;0;0;0;14,3;1,1;1;0,6;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/06/2007;1;29,6;101,4;9;7;1;1;1;;0;18,2;19,8;0;0;0;9,7;0;5,5;29,6;6,6;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/07/2007;1;22,9;49,8;26;5;1;1;1;;0;5,2;0;0;0;0;0;0;0;0;2,9;0;0;0;0;0;16,9;0;0;0;0;0;0;0;0;0;22,9;0;0;0;1,9;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/08/2007;1;29;36,8;27;3;1;1;1;;0;0;0;0;0;0;0;0;0;1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,1;0;0;29;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/09/2007;1;22,7;32,5;18;4;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;2,9;0;0;0;0;0;0;22,7;0;0;0;2,3;0;0;0;0;0;0;4,6;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/10/2007;1;43,2;91,3;25;7;1;1;1;;0;0;0;0;3,6;5,4;0;0;0;0;0;0;0;16,3;0;0;0;0;0;0;0;0;0;0;4,4;43,2;12;0;0;0;0;6,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/11/2007;1;25,6;63,3;27;8;1;1;1;;0;0,8;0;0;0;0;0;0;0;0;1,4;4,4;0;5,5;14,9;0;0;0;0;0;0;0;3,3;0;0;0;0;25,6;7,4;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/12/2007;1;74,6;308,2;1;17;1;1;1;;0;74,6;11,6;0;0;33;4,6;0;1,8;38,1;0;1,1;2,5;0;12,2;0;0;19;11,4;0,7;0;0;0;0;0;0;19,6;4,2;31,2;4,9;37,7;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/01/2008;1;62,8;376,8;1;21;1;1;1;;0;62,8;49,7;1,1;24,1;16,6;8;0;0;8,4;15,1;0;0;0;0;38,8;4;0,6;18,5;46;35,4;1,6;1,2;7,7;0;0;0;0;26,4;3,2;1,6;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/02/2008;1;99;474,1;22;22;1;1;1;;0;12,3;11,5;6,2;35,8;21,9;8,9;13,1;14,7;0;0;5,9;28,3;11,9;15,4;43,9;8;29,2;3,4;4,4;0;63,1;99;0;14,7;0;0;0;16,5;6;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
00247008;1;01/03/2008;1;72,4;613;22;23;1;1;1;;0;0;48,9;42,7;56,8;11,1;27,7;0;0;0;0;0;48,1;8,1;2,5;14,3;0;2,3;6,8;16;0;18;72,4;2,1;56;18,4;7,4;41,2;1,9;66,6;27,2;16,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/04/2008;1;80,6;300,2;6;24;1;1;1;;0;0,5;44,4;7,4;0;6,5;80,6;0;7,7;0;0;2,9;9,6;8,1;6,9;3,5;3,5;21;21,7;1,8;0,9;0;28,6;4,6;2,9;2,6;0;9,5;12,6;2,9;9,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/05/2008;1;64,5;413,1;5;27;1;1;1;;0;7,6;14,4;4,6;9,6;64,5;9,6;7,2;12,8;26,4;7,9;4,8;8,6;5,8;6,4;4,3;24,3;1,2;4,7;2,4;0;0;0;0;7,8;24,3;21,2;44,1;58,3;26,6;1,4;2,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/06/2008;1;36;162,1;2;9;1;1;1;;0;11,8;36;24,1;0;0;0;18,7;0;0;0;23,3;0;0;0;14,4;3,4;0;0;0;8,6;0;0;0;0;21,8;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/07/2008;1;9,8;19,2;26;3;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7,6;0;0;0;0;0;9,8;0;0;1,8;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/08/2008;1;27,8;50,7;25;5;1;1;1;;0;0;0;0;0;0;0;0;0;0;18,2;0;0;0,7;0;0;0;0;0;0;0;0;0;1,4;2,6;27,8;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/09/2008;1;18,1;42,2;5;9;1;1;1;;0;0;7,3;0;0;18,1;1,3;0;0;2,9;0;0;4,7;0;0;0;0;0;0;4,4;0;0;1,1;0;0;1,9;0,5;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/10/2008;1;7,3;23;8;4;1;1;1;;0;0;5,4;0;0;0;0;0;7,3;0;0;3;7,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/11/2008;1;22,3;65,1;28;6;1;1;1;;0;0;0;0;9,4;6,4;6,5;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,4;0;0;0;22,3;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/12/2008;1;53,1;146,5;26;10;1;1;1;;0;0;0;29,3;0,9;0;0;4,8;3,6;7,7;5,1;0;0;0;0;0;32,6;0;0;0;0;5,6;3,8;0;0;0;53,1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/01/2009;1;120,7;339,3;19;25;1;1;1;;0;5,2;7,5;0;0;0;0;11,1;7,7;17,7;0;22,2;8,4;15,8;2,2;7,3;5;2,3;4,5;120,7;2,7;5,5;24,4;14,3;4,8;7,6;3,1;0;13,9;2,5;13,8;9,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/02/2009;1;78,8;510,4;26;26;1;1;1;;0;4,8;6,3;4,4;5,2;7,3;12,4;5,8;0;0;13,9;8,1;16,6;9,7;14,3;44,4;8,3;15,8;23,1;18,5;23,5;62,1;1;13,4;30,7;45,5;78,8;8,3;28,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
00247008;1;01/03/2009;1;50,7;511,3;31;29;1;1;1;;0;16,4;3,1;13,8;8,7;11,7;3,3;21,7;1,5;28;12,2;36,5;20,7;0;25;1,2;20,3;28;10,2;12,5;7;13,4;10;25,1;33;35,5;12,5;9,7;39,5;0,1;0;50,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/04/2009;1;88;710,2;5;26;1;1;1;;0;55;40,5;25,3;36,2;88;0,2;0;0;54,5;0,5;0;60,3;20;20,7;2,9;0,5;0;1,1;5,3;20,2;30,9;25;35,5;15,3;49;14,3;30,5;25,9;42,3;10,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/05/2009;1;96,5;770,1;25;31;1;1;1;;0;12,7;9,5;40,9;21,1;2,3;17,3;9,8;12,3;8,6;19,3;22,2;15,7;39;51,3;62,3;24,5;2,5;3,1;20,9;11,7;14,5;19;36,9;9,3;96,5;39,5;42;60,2;3,2;5,3;36,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/06/2009;1;49,3;340,7;15;20;1;1;1;;0;45,4;13,3;7,8;11,1;32;4,3;0;17,3;0;5,5;0,9;19,8;0,7;8,3;49,3;0;0,3;0;27,6;0;0,4;0;28,7;48,6;0,8;0;0;0;0;18,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/07/2009;1;23,1;112,9;7;17;1;1;1;;0;10;0;0;10,2;0,6;20,3;23,1;11,2;0;0;0,3;0;0,1;0;0,5;0,2;6,3;0,2;0;20,1;0,7;0;0;8,6;0;0;0;0;0,1;0,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/08/2009;1;5;15,4;23;8;1;1;1;;0;0;3,6;0;0;0;0;0;0;0;0,3;0;0,1;0;0;0;0;0;0;0;0;0;0;5;3,6;0;0;0;0,8;0,7;0;1,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/09/2009;1;17;21,7;17;9;1;1;1;;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0,5;0;0;17;0,6;0,9;0,5;0;0;0;0;0;0,6;0;0;0,5;0,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/10/2009;1;10,5;33;9;14;1;1;1;;0;0,8;0;0;0,5;0,7;7,8;0,6;1,2;10,5;0;0;0,6;0;0;0,9;0,3;0;0;0;0;1;0,5;0;7,3;0;0;0;0;0;0;0,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/11/2009;1;11,4;29,1;2;14;1;1;1;;0;5,3;11,4;3;0,2;0;0;0;0,1;0;0;0,5;0,3;0;0,3;5,6;0,4;0;0,3;0;0;0,6;0;0;0;0;0,5;0,6;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/12/2009;1;30,9;182,8;26;20;3;3;3;;0;0,7;0;0;0;0,5;10,1;0,3;0;0;11,3;1,2;0,5;0,5;6,9;0,7;0;0;0;0;0,5;0,3;0;2,3;23,3;0;30,9;10;13,3;22,7;25,6;21,2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;1;1;1;1;
00247008;1;01/01/2010;1;81,9;570,1;25;28;3;3;3;;0;31,9;26,7;0,9;7,7;77,7;0;0;0,7;0,9;0,7;1,5;0,6;21;11,2;3,4;20,6;10,7;14,5;35;21,1;4,5;30,5;18,9;50,6;81,9;30,6;22,3;11;19,6;0;13,4;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;3;1;3;1;1;1;3;1;1;1;1;1;
00247008;1;01/02/2010;1;56,3;253,5;1;20;3;3;3;;0;56,3;41;0;0,3;0;22,8;0;0;15,6;18,7;22;10,6;0,9;2,5;0;0,1;0;22,3;0,2;4,3;0,7;11,1;0,3;0;0;0,7;0,8;22,3;;;;1;1;1;1;1;3;1;1;1;1;3;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;3;0;0;0;
00247008;1;01/03/2010;1;72,4;588,1;21;28;3;3;3;;0;25,3;7,5;45,3;31;22,2;0,6;20;22,3;3,6;0,7;11;0,3;0;0;0;0,9;45,3;22,2;35,6;12,3;72,4;23,5;40;21,2;13,7;6,8;31,2;22;13,3;25,7;12,2;1;1;3;1;3;1;1;3;1;1;1;1;1;1;1;1;3;3;1;3;1;1;1;1;1;1;1;3;1;1;3;
00247008;1;01/04/2010;1;55,5;545,9;17;29;1;1;1;;0;6,1;0,3;0;5,6;22,3;13,4;10,1;42,7;26,8;12;17,1;25,6;5,8;20,3;37,8;13,1;55,5;15,3;19,6;8,7;0,9;29,8;12,3;45,6;11,7;0,9;17,4;11,2;25,7;32,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/05/2010;1;50,9;500,1;9;24;1;1;1;;0;49,7;22,4;29,6;11,9;25,7;36,6;42,3;21,4;50,9;0;0;3,6;7,8;22,3;13,4;0,5;0;10,9;0;0;0,3;0;18,6;1;7;8,9;17,5;45;36,7;16,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/06/2010;1;75,6;551,3;4;21;1;1;1;;0;70,9;39,7;40;75,6;61,8;30;12,4;9;21,3;3,2;0;50,6;0,3;8,1;0;0;0;0;35,8;13,5;0,2;18,1;0;49,6;0;0;10,1;0;0,9;0,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/07/2010;1;24,5;84;19;9;1;1;1;;0;0;0;0;0;0;0;0;0;0;0;0,9;0;0,2;0;20,4;10,6;6;0;24,5;0;0;0;0,1;0;0;0;10;11,3;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/08/2010;1;13,6;76,8;16;13;1;1;1;;0;0;0;0;0;8,3;0;3,1;0;0;6,4;0;11,2;0,3;0,8;0;13,6;4,7;10;0;0,8;0;0;0;0;12;0;0;0;0;5,1;0,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/09/2010;1;20,2;56,8;19;6;1;1;1;;0;0;0;0;3;8,3;0;0;0;10;3;0;0;0;0;0;0;0;0;20,2;0;0;0;0;0;0;12,3;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/10/2010;1;47,2;233,4;29;14;1;3;1;;0;3;0;0;0;0;0;0;0,7;0;13,4;9;4,3;0;0;0;0;0;0;16,8;0;25,9;37,1;22,3;8;0;0;6;29,7;47,2;10;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/11/2010;1;47,6;171,8;2;12;3;3;3;;0;0;47,6;0;0;0;13,4;0;0;0;0;0;20;14,8;10;32,3;2;0;0;11,3;10;0;0;0;0;0,6;0;0,8;0;9;0;;1;1;1;1;1;1;1;1;1;1;1;3;1;3;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/12/2010;1;80,8;291,8;17;19;1;1;1;;0;0;0;0;8;15,6;2;8,5;0;0,3;0;0;8;0;0;0;6,2;80,8;0;0;0;11,2;0,5;25,6;3,9;0,8;21;18,7;12,3;0,9;3;64,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/01/2011;1;93,7;368,6;21;25;3;3;3;;0;12,3;2,4;1,3;0;20,6;9,1;0,9;0;4,7;45,6;20;0;1,9;0,5;0;9,5;1;2,3;5,1;45,1;93,7;5,7;0;14,7;0,8;0;4,5;2;44,9;10;10;1;1;1;1;3;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;
00247008;1;01/02/2011;1;43,4;323;20;26;3;3;3;;0;2,3;9;8,7;10,3;5,8;9,3;7;1;6,4;5,3;0;0,8;0,7;10;20,3;10,9;8,4;11,8;14,3;43,4;31,5;0;11;20,6;14,8;19,1;13;27,3;;;;1;1;1;3;1;1;1;1;1;1;1;1;1;3;3;3;1;1;1;1;1;1;1;3;1;1;1;1;0;0;0;
00247008;1;01/03/2011;1;35,5;325,3;2;30;1;1;1;;0;18,4;35,5;10,3;19,8;14;10,1;9,3;11;13,4;10;11,9;34,9;2;9;13,3;10,4;6;0,1;1,2;9,6;11,6;4;9;11,8;2,1;14;0,6;0;3;10;9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/04/2011;1;26;276,3;24;22;3;3;3;;0;0;0;9;11;10,9;9,3;16;4,5;0;0;10,4;9,4;11,3;17;0;19,5;9,2;18,1;7,3;0;0;23,9;15,4;26;8,4;17,6;9,3;9,8;3;0;;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/05/2011;1;23;174;10;19;3;3;3;;0;12,4;8,6;3;11;0,9;0;9,6;8;10,3;23;0,9;1,5;0;0;15;11,3;4;0;5,9;13;9,1;0;0;0;0;0;0;0;13,4;13,1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;3;1;
00247008;1;01/06/2011;1;12,7;32,3;25;11;1;1;1;;0;0;0,2;0;0;0;0,1;0;0;0;0;0;0,8;0,7;1;0;0;0;0;0;0;0;0,2;0;0;12,7;2,7;2,6;8,2;0;3,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
00247008;1;01/07/2011;1;10;44;24;13;1;1;1;;0;2,3;7,2;4;0;0;0,2;0;0;0;0;0;0;2,3;0;0,1;0,7;0,5;0,7;0;0;0,1;6;9,9;10;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
00247008;1;01/08/2011;1;9,1;43,4;2;12;1;1;1;;0;0,6;9,1;5,8;0;0;2,1;0;0;0;0;6,9;5,8;3,6;0;0;0;0;0;2,1;0;0;0,2;0;0;0;3,1;0;0,1;0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
